ID,Tipo,Descripción corta,Descripción,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
13065,variable,Pletina de hierro de 150x16 mm,Pletina de hierro de 150x16 mm. Calidad: S275JR,111,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13066,variable,Pletina de hierro de 150x20 mm,Pletina de hierro de 150x20 mm. Calidad: S275JR,112,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13067,variable,Pletina de hierro de 150x25 mm,Pletina de hierro de 150x25 mm. Calidad: S275JR,113,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13068,variable,Pletina de hierro de 150x30 mm,Pletina de hierro de 150x30 mm. Calidad: S275JR,114,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13069,variable,Pletina de hierro de 150x40 mm,Pletina de hierro de 150x40 mm. Calidad: S275JR,115,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13070,variable,Pletina de hierro de 150x50 mm,Pletina de hierro de 150x50 mm. Calidad: S275JR,116,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13071,variable,Pletina de hierro de 160x8 mm,Pletina de hierro de 160x8 mm. Calidad: S275JR,129,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13072,variable,Pletina de hierro de 160x10 mm,Pletina de hierro de 160x10 mm. Calidad: S275JR,119,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13073,variable,Pletina de hierro de 160x12 mm,Pletina de hierro de 160x12 mm. Calidad: S275JR,120,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13074,variable,Pletina de hierro de 160x14 mm,Pletina de hierro de 160x14 mm. Calidad: S275JR,121,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13075,variable,Pletina de hierro de 160x15 mm,Pletina de hierro de 160x15 mm. Calidad: S275JR,122,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13076,variable,Pletina de hierro de 160x16 mm,Pletina de hierro de 160x16 mm. Calidad: S275JR,123,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13077,variable,Pletina de hierro de 160x20 mm,Pletina de hierro de 160x20 mm. Calidad: S275JR,124,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13078,variable,Pletina de hierro de 160x25 mm,Pletina de hierro de 160x25 mm. Calidad: S275JR,125,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13079,variable,Pletina de hierro de 160x30 mm,Pletina de hierro de 160x30 mm. Calidad: S275JR,126,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13080,variable,Pletina de hierro de 160x40 mm,Pletina de hierro de 160x40 mm. Calidad: S275JR,127,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13081,variable,Pletina de hierro de 160x50 mm,Pletina de hierro de 160x50 mm. Calidad: S275JR,128,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13082,variable,Pletina de hierro de 180x8 mm,Pletina de hierro de 180x8 mm. Calidad: S275JR,144,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13083,variable,Pletina de hierro de 180x10 mm,Pletina de hierro de 180x10 mm. Calidad: S275JR,134,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13084,variable,Pletina de hierro de 180x12 mm,Pletina de hierro de 180x12 mm. Calidad: S275JR,135,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13085,variable,Pletina de hierro de 180x14 mm,Pletina de hierro de 180x14 mm. Calidad: S275JR,136,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13086,variable,Pletina de hierro de 180x15 mm,Pletina de hierro de 180x15 mm. Calidad: S275JR,137,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13087,variable,Pletina de hierro de 180x16 mm,Pletina de hierro de 180x16 mm. Calidad: S275JR,138,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13088,variable,Pletina de hierro de 180x20 mm,Pletina de hierro de 180x20 mm. Calidad: S275JR,139,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13089,variable,Pletina de hierro de 180x25 mm,Pletina de hierro de 180x25 mm. Calidad: S275JR,140,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
13090,variable,Pletina de hierro de 180x30 mm,Pletina de hierro de 180x30 mm. Calidad: S275JR,141,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,,Calidad del acero,S275JR,1,1,Corte a medida,Disponible,1,1
51957,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51958,variation,,,2,Color,Oxido,,1,,,,,,,,,
51959,variation,,,3,Color,Hierro,,1,,,,,,,,,
51960,variation,,,4,Color,Blanco,,1,,,,,,,,,
51961,variation,,,5,Color,Negro,,1,,,,,,,,,
51963,variation,,,2,Color,Oxido,,1,,,,,,,,,
51964,variation,,,3,Color,Hierro,,1,,,,,,,,,
51965,variation,,,4,Color,Blanco,,1,,,,,,,,,
51966,variation,,,5,Color,Negro,,1,,,,,,,,,
51962,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51968,variation,,,2,Color,Oxido,,1,,,,,,,,,
51969,variation,,,3,Color,Hierro,,1,,,,,,,,,
51970,variation,,,4,Color,Blanco,,1,,,,,,,,,
51971,variation,,,5,Color,Negro,,1,,,,,,,,,
51967,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51972,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51973,variation,,,2,Color,Oxido,,1,,,,,,,,,
51974,variation,,,3,Color,Hierro,,1,,,,,,,,,
51975,variation,,,4,Color,Blanco,,1,,,,,,,,,
51976,variation,,,5,Color,Negro,,1,,,,,,,,,
51980,variation,,,4,Color,Blanco,,1,,,,,,,,,
51981,variation,,,5,Color,Negro,,1,,,,,,,,,
51977,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51978,variation,,,2,Color,Oxido,,1,,,,,,,,,
51979,variation,,,3,Color,Hierro,,1,,,,,,,,,
51982,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51983,variation,,,2,Color,Oxido,,1,,,,,,,,,
51984,variation,,,3,Color,Hierro,,1,,,,,,,,,
51985,variation,,,4,Color,Blanco,,1,,,,,,,,,
51986,variation,,,5,Color,Negro,,1,,,,,,,,,
51987,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51988,variation,,,2,Color,Oxido,,1,,,,,,,,,
51989,variation,,,3,Color,Hierro,,1,,,,,,,,,
51990,variation,,,4,Color,Blanco,,1,,,,,,,,,
51991,variation,,,5,Color,Negro,,1,,,,,,,,,
51994,variation,,,3,Color,Hierro,,1,,,,,,,,,
51995,variation,,,4,Color,Blanco,,1,,,,,,,,,
51996,variation,,,5,Color,Negro,,1,,,,,,,,,
51992,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51993,variation,,,2,Color,Oxido,,1,,,,,,,,,
51997,variation,,,1,Color,Personalizado,,1,,,,,,,,,
51998,variation,,,2,Color,Oxido,,1,,,,,,,,,
51999,variation,,,3,Color,Hierro,,1,,,,,,,,,
52000,variation,,,4,Color,Blanco,,1,,,,,,,,,
52001,variation,,,5,Color,Negro,,1,,,,,,,,,
52002,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52003,variation,,,2,Color,Oxido,,1,,,,,,,,,
52004,variation,,,3,Color,Hierro,,1,,,,,,,,,
52005,variation,,,4,Color,Blanco,,1,,,,,,,,,
52006,variation,,,5,Color,Negro,,1,,,,,,,,,
52010,variation,,,4,Color,Blanco,,1,,,,,,,,,
52011,variation,,,5,Color,Negro,,1,,,,,,,,,
52007,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52008,variation,,,2,Color,Oxido,,1,,,,,,,,,
52009,variation,,,3,Color,Hierro,,1,,,,,,,,,
52013,variation,,,2,Color,Oxido,,1,,,,,,,,,
52014,variation,,,3,Color,Hierro,,1,,,,,,,,,
52015,variation,,,4,Color,Blanco,,1,,,,,,,,,
52016,variation,,,5,Color,Negro,,1,,,,,,,,,
52012,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52017,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52018,variation,,,2,Color,Oxido,,1,,,,,,,,,
52019,variation,,,3,Color,Hierro,,1,,,,,,,,,
52020,variation,,,4,Color,Blanco,,1,,,,,,,,,
52021,variation,,,5,Color,Negro,,1,,,,,,,,,
52022,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52023,variation,,,2,Color,Oxido,,1,,,,,,,,,
52024,variation,,,3,Color,Hierro,,1,,,,,,,,,
52025,variation,,,4,Color,Blanco,,1,,,,,,,,,
52026,variation,,,5,Color,Negro,,1,,,,,,,,,
52027,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52028,variation,,,2,Color,Oxido,,1,,,,,,,,,
52029,variation,,,3,Color,Hierro,,1,,,,,,,,,
52030,variation,,,4,Color,Blanco,,1,,,,,,,,,
52031,variation,,,5,Color,Negro,,1,,,,,,,,,
52032,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52033,variation,,,2,Color,Oxido,,1,,,,,,,,,
52034,variation,,,3,Color,Hierro,,1,,,,,,,,,
52035,variation,,,4,Color,Blanco,,1,,,,,,,,,
52036,variation,,,5,Color,Negro,,1,,,,,,,,,
52040,variation,,,4,Color,Blanco,,1,,,,,,,,,
52041,variation,,,5,Color,Negro,,1,,,,,,,,,
52037,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52038,variation,,,2,Color,Oxido,,1,,,,,,,,,
52039,variation,,,3,Color,Hierro,,1,,,,,,,,,
52042,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52043,variation,,,2,Color,Oxido,,1,,,,,,,,,
52044,variation,,,3,Color,Hierro,,1,,,,,,,,,
52045,variation,,,4,Color,Blanco,,1,,,,,,,,,
52046,variation,,,5,Color,Negro,,1,,,,,,,,,
52050,variation,,,4,Color,Blanco,,1,,,,,,,,,
52051,variation,,,5,Color,Negro,,1,,,,,,,,,
52047,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52048,variation,,,2,Color,Oxido,,1,,,,,,,,,
52049,variation,,,3,Color,Hierro,,1,,,,,,,,,
52052,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52053,variation,,,2,Color,Oxido,,1,,,,,,,,,
52054,variation,,,3,Color,Hierro,,1,,,,,,,,,
52055,variation,,,4,Color,Blanco,,1,,,,,,,,,
52056,variation,,,5,Color,Negro,,1,,,,,,,,,
52057,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52058,variation,,,2,Color,Oxido,,1,,,,,,,,,
52059,variation,,,3,Color,Hierro,,1,,,,,,,,,
52060,variation,,,4,Color,Blanco,,1,,,,,,,,,
52061,variation,,,5,Color,Negro,,1,,,,,,,,,
52062,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52063,variation,,,2,Color,Oxido,,1,,,,,,,,,
52064,variation,,,3,Color,Hierro,,1,,,,,,,,,
52065,variation,,,4,Color,Blanco,,1,,,,,,,,,
52066,variation,,,5,Color,Negro,,1,,,,,,,,,
52070,variation,,,4,Color,Blanco,,1,,,,,,,,,
52071,variation,,,5,Color,Negro,,1,,,,,,,,,
52067,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52068,variation,,,2,Color,Oxido,,1,,,,,,,,,
52069,variation,,,3,Color,Hierro,,1,,,,,,,,,
52073,variation,,,2,Color,Oxido,,1,,,,,,,,,
52074,variation,,,3,Color,Hierro,,1,,,,,,,,,
52075,variation,,,4,Color,Blanco,,1,,,,,,,,,
52076,variation,,,5,Color,Negro,,1,,,,,,,,,
52072,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52077,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52078,variation,,,2,Color,Oxido,,1,,,,,,,,,
52079,variation,,,3,Color,Hierro,,1,,,,,,,,,
52080,variation,,,4,Color,Blanco,,1,,,,,,,,,
52081,variation,,,5,Color,Negro,,1,,,,,,,,,
52086,variation,,,5,Color,Negro,,1,,,,,,,,,
52082,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52083,variation,,,2,Color,Oxido,,1,,,,,,,,,
52084,variation,,,3,Color,Hierro,,1,,,,,,,,,
52085,variation,,,4,Color,Blanco,,1,,,,,,,,,
52087,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52088,variation,,,2,Color,Oxido,,1,,,,,,,,,
52089,variation,,,3,Color,Hierro,,1,,,,,,,,,
52090,variation,,,4,Color,Blanco,,1,,,,,,,,,
52091,variation,,,5,Color,Negro,,1,,,,,,,,,
52092,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52093,variation,,,2,Color,Oxido,,1,,,,,,,,,
52094,variation,,,3,Color,Hierro,,1,,,,,,,,,
52095,variation,,,4,Color,Blanco,,1,,,,,,,,,
52096,variation,,,5,Color,Negro,,1,,,,,,,,,
52100,variation,,,4,Color,Blanco,,1,,,,,,,,,
52101,variation,,,5,Color,Negro,,1,,,,,,,,,
52097,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52098,variation,,,2,Color,Oxido,,1,,,,,,,,,
52099,variation,,,3,Color,Hierro,,1,,,,,,,,,
52102,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52103,variation,,,2,Color,Oxido,,1,,,,,,,,,
52104,variation,,,3,Color,Hierro,,1,,,,,,,,,
52105,variation,,,4,Color,Blanco,,1,,,,,,,,,
52106,variation,,,5,Color,Negro,,1,,,,,,,,,
52107,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52108,variation,,,2,Color,Oxido,,1,,,,,,,,,
52109,variation,,,3,Color,Hierro,,1,,,,,,,,,
52110,variation,,,4,Color,Blanco,,1,,,,,,,,,
52111,variation,,,5,Color,Negro,,1,,,,,,,,,
52112,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52113,variation,,,2,Color,Oxido,,1,,,,,,,,,
52114,variation,,,3,Color,Hierro,,1,,,,,,,,,
52115,variation,,,4,Color,Blanco,,1,,,,,,,,,
52116,variation,,,5,Color,Negro,,1,,,,,,,,,
52121,variation,,,5,Color,Negro,,1,,,,,,,,,
52117,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52118,variation,,,2,Color,Oxido,,1,,,,,,,,,
52119,variation,,,3,Color,Hierro,,1,,,,,,,,,
52120,variation,,,4,Color,Blanco,,1,,,,,,,,,
52122,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52123,variation,,,2,Color,Oxido,,1,,,,,,,,,
52124,variation,,,3,Color,Hierro,,1,,,,,,,,,
52125,variation,,,4,Color,Blanco,,1,,,,,,,,,
52126,variation,,,5,Color,Negro,,1,,,,,,,,,
52130,variation,,,4,Color,Blanco,,1,,,,,,,,,
52131,variation,,,5,Color,Negro,,1,,,,,,,,,
52127,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52128,variation,,,2,Color,Oxido,,1,,,,,,,,,
52129,variation,,,3,Color,Hierro,,1,,,,,,,,,
52132,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52133,variation,,,2,Color,Oxido,,1,,,,,,,,,
52134,variation,,,3,Color,Hierro,,1,,,,,,,,,
52135,variation,,,4,Color,Blanco,,1,,,,,,,,,
52136,variation,,,5,Color,Negro,,1,,,,,,,,,
52141,variation,,,5,Color,Negro,,1,,,,,,,,,
52137,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52138,variation,,,2,Color,Oxido,,1,,,,,,,,,
52139,variation,,,3,Color,Hierro,,1,,,,,,,,,
52140,variation,,,4,Color,Blanco,,1,,,,,,,,,
52142,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52143,variation,,,2,Color,Oxido,,1,,,,,,,,,
52144,variation,,,3,Color,Hierro,,1,,,,,,,,,
52145,variation,,,4,Color,Blanco,,1,,,,,,,,,
52146,variation,,,5,Color,Negro,,1,,,,,,,,,
52147,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52148,variation,,,2,Color,Oxido,,1,,,,,,,,,
52149,variation,,,3,Color,Hierro,,1,,,,,,,,,
52150,variation,,,4,Color,Blanco,,1,,,,,,,,,
52151,variation,,,5,Color,Negro,,1,,,,,,,,,
52154,variation,,,3,Color,Hierro,,1,,,,,,,,,
52155,variation,,,4,Color,Blanco,,1,,,,,,,,,
52156,variation,,,5,Color,Negro,,1,,,,,,,,,
52152,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52153,variation,,,2,Color,Oxido,,1,,,,,,,,,
52160,variation,,,4,Color,Blanco,,1,,,,,,,,,
52161,variation,,,5,Color,Negro,,1,,,,,,,,,
52157,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52158,variation,,,2,Color,Oxido,,1,,,,,,,,,
52159,variation,,,3,Color,Hierro,,1,,,,,,,,,
52162,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52163,variation,,,2,Color,Oxido,,1,,,,,,,,,
52164,variation,,,3,Color,Hierro,,1,,,,,,,,,
52165,variation,,,4,Color,Blanco,,1,,,,,,,,,
52166,variation,,,5,Color,Negro,,1,,,,,,,,,
52170,variation,,,4,Color,Blanco,,1,,,,,,,,,
52171,variation,,,5,Color,Negro,,1,,,,,,,,,
52167,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52168,variation,,,2,Color,Oxido,,1,,,,,,,,,
52169,variation,,,3,Color,Hierro,,1,,,,,,,,,
52172,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52173,variation,,,2,Color,Oxido,,1,,,,,,,,,
52174,variation,,,3,Color,Hierro,,1,,,,,,,,,
52175,variation,,,4,Color,Blanco,,1,,,,,,,,,
52176,variation,,,5,Color,Negro,,1,,,,,,,,,
52177,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52178,variation,,,2,Color,Oxido,,1,,,,,,,,,
52179,variation,,,3,Color,Hierro,,1,,,,,,,,,
52180,variation,,,4,Color,Blanco,,1,,,,,,,,,
52181,variation,,,5,Color,Negro,,1,,,,,,,,,
52184,variation,,,3,Color,Hierro,,1,,,,,,,,,
52185,variation,,,4,Color,Blanco,,1,,,,,,,,,
52186,variation,,,5,Color,Negro,,1,,,,,,,,,
52182,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52183,variation,,,2,Color,Oxido,,1,,,,,,,,,
52190,variation,,,4,Color,Blanco,,1,,,,,,,,,
52191,variation,,,5,Color,Negro,,1,,,,,,,,,
52187,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52188,variation,,,2,Color,Oxido,,1,,,,,,,,,
52189,variation,,,3,Color,Hierro,,1,,,,,,,,,
52192,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52193,variation,,,2,Color,Oxido,,1,,,,,,,,,
52194,variation,,,3,Color,Hierro,,1,,,,,,,,,
52195,variation,,,4,Color,Blanco,,1,,,,,,,,,
52196,variation,,,5,Color,Negro,,1,,,,,,,,,
52197,variation,,,1,Color,Personalizado,,1,,,,,,,,,
52198,variation,,,2,Color,Oxido,,1,,,,,,,,,
