ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
45642,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
42942,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
42943,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
42944,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
42945,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
42946,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
42947,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
42948,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
42949,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
42950,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
42951,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
42952,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
42953,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
42954,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
42955,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
42956,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
30832,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
30833,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
30834,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,2,Color,,,1,,,,
30835,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
30836,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
30837,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,1,Color,,,1,,,,
30823,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
30824,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
30825,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,4,Color,,,1,,,,
30826,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
30827,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
30828,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,3,Color,,,1,,,,
30829,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
30830,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
30831,variation,,Tubo redondo 193.7x8 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"172,64",,,,,,,TSRD283,,,,,,5,Color,,,1,,,,
50781,variation,,Tubo redondo 193.7x10 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,Personalizado,,1,,,,
50782,variation,,Tubo redondo 193.7x10 mm - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,Oxido,,1,,,,
50783,variation,,Tubo redondo 193.7x10 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,Hierro,,1,,,,
50784,variation,,Tubo redondo 193.7x10 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,Blanco,,1,,,,
50785,variation,,Tubo redondo 193.7x10 mm - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,Negro,,1,,,,
45644,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
45645,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
45646,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
45647,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
45648,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
42865,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
42866,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
42854,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
42855,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
42856,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
42857,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
42858,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
42859,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
42860,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
42861,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
42862,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
42863,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
42864,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
42852,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
42853,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
30746,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
30747,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
30740,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
30741,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
30742,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
30743,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
30744,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,2,Color,,,1,,,,
30745,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,1,Color,,,1,,,,
30734,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
30735,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
30736,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
30737,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
30738,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,3,Color,,,1,,,,
30739,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,5,Color,,,1,,,,
30733,variation,,Tubo redondo 193.7x10 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"213,7",,,,,,,TSRD284,,,,,,4,Color,,,1,,,,
50789,variation,,Tubo redondo 193.7x12 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,Blanco,,1,,,,
50790,variation,,Tubo redondo 193.7x12 mm - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,Negro,,1,,,,
50786,variation,,Tubo redondo 193.7x12 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,Personalizado,,1,,,,
50787,variation,,Tubo redondo 193.7x12 mm - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,Oxido,,1,,,,
50788,variation,,Tubo redondo 193.7x12 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,Hierro,,1,,,,
45649,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
45650,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
45651,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
45652,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
45653,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
42874,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
42875,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
42876,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
42877,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
42878,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
42879,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
42880,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
42881,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
42872,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
42873,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
42867,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
42868,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
42869,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
42870,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
42871,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
30762,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
30753,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
30754,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
30755,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
30756,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,5,Color,,,1,,,,
30757,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
30758,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
30759,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,2,Color,,,1,,,,
30760,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
30761,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,1,Color,,,1,,,,
30751,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
30752,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,3,Color,,,1,,,,
30748,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
30749,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
30750,variation,,Tubo redondo 193.7x12 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"253,78",,,,,,,TSRD285,,,,,,4,Color,,,1,,,,
50791,variation,,Tubo redondo 193.7x12.5 mm - Personalizado,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,Personalizado,,1,,,,
50792,variation,,Tubo redondo 193.7x12.5 mm - Oxido,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,Oxido,,1,,,,
50793,variation,,Tubo redondo 193.7x12.5 mm - Hierro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,3,Color,Hierro,,1,,,,
50794,variation,,Tubo redondo 193.7x12.5 mm - Blanco,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,4,Color,Blanco,,1,,,,
50795,variation,,Tubo redondo 193.7x12.5 mm - Negro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,Negro,,1,,,,
45656,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,3,Color,,,1,,,,
45657,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,4,Color,,,1,,,,
45658,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
45654,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
45655,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
42896,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
42885,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,3,Color,,,1,,,,
42886,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,3,Color,,,1,,,,
42887,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,3,Color,,,1,,,,
42888,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
42889,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
42890,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
42891,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
42892,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
42893,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
42894,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
42895,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
42882,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,4,Color,,,1,,,,
42883,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,4,Color,,,1,,,,
42884,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,4,Color,,,1,,,,
30776,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
30777,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
30770,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
30771,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,5,Color,,,1,,,,
30772,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
30773,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
30774,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,2,Color,,,1,,,,
30775,variation,,Tubo redondo 193.7x12.5 mm,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"263,72",,,,,,,TSRD286,,,,,,1,Color,,,1,,,,
